States and selected areas:  Employment status of the civilian noninstitutional population,;;;;;;;;;;
January 1976 to date, seasonally adjusted;;;;;;;;;;
;;;;;;;;;;
FIPS Code;State and area;Period;;Civilian non-institutional population;Civilian labor force;;;;;
55;Wisconsin;1997;08;3 990 905   ;2 979 907   ;74,7   ;2 874 850   ;72,0   ;105 057   ;3,5   
56;Wyoming;1997;08;365 976   ;253 586   ;69,3   ;241 807   ;66,1   ;11 779   ;4,6   
01;Alabama;1997;09;3 316 594   ;2 142 854   ;64,6   ;2 036 969   ;61,4   ;105 885   ;4,9   
02;Alaska;1997;09;424 198   ;313 749   ;74,0   ;291 892   ;68,8   ;21 857   ;7,0   
04;Arizona;1997;09;3 607 892   ;2 317 375   ;64,2   ;2 216 894   ;61,4   ;100 481   ;4,3   
05;Arkansas;1997;09;1 968 295   ;1 241 126   ;63,1   ;1 176 057   ;59,8   ;65 069   ;5,2   
06;California;1997;09;23 918 512   ;15 873 595   ;66,4   ;14 895 810   ;62,3   ;977 785   ;6,2   
037;Los Angeles County;1997;09;6 774 036   ;4 444 515   ;65,6   ;4 155 186   ;61,3   ;289 329   ;6,5   
08;Colorado;1997;09;3 057 908   ;2 241 375   ;73,3   ;2 167 279   ;70,9   ;74 096   ;3,3   
09;Connecticut;1997;09;2 568 066   ;1 750 008   ;68,1   ;1 669 258   ;65,0   ;80 750   ;4,6   
10;Delaware;1997;09;575 074   ;387 294   ;67,3   ;372 980   ;64,9   ;14 314   ;3,7   
11;District of Columbia;1997;09;451 001   ;282 841   ;62,7   ;259 439   ;57,5   ;23 402   ;8,3   
12;Florida;1997;09;11 874 035   ;7 414 542   ;62,4   ;7 072 055   ;59,6   ;342 487   ;4,6   
13;Georgia;1997;09;5 756 011   ;3 984 361   ;69,2   ;3 811 416   ;66,2   ;172 945   ;4,3   
15;Hawaii;1997;09;891 198   ;601 364   ;67,5   ;564 075   ;63,3   ;37 289   ;6,2   
16;Idaho;1997;09;903 012   ;635 488   ;70,4   ;603 105   ;66,8   ;32 383   ;5,1   
17;Illinois;1997;09;9 175 149   ;6 312 571   ;68,8   ;6 017 720   ;65,6   ;294 851   ;4,7   
18;Indiana;1997;09;4 516 767   ;3 131 239   ;69,3   ;3 018 252   ;66,8   ;112 987   ;3,6   
19;Iowa;1997;09;2 206 513   ;1 598 100   ;72,4   ;1 550 350   ;70,3   ;47 750   ;3,0   
20;Kansas;1997;09;1 960 099   ;1 386 841   ;70,8   ;1 337 022   ;68,2   ;49 819   ;3,6   
21;Kentucky;1997;09;3 010 630   ;1 922 301   ;63,9   ;1 824 738   ;60,6   ;97 563   ;5,1   
22;Louisiana;1997;09;3 248 980   ;2 029 048   ;62,5   ;1 910 612   ;58,8   ;118 436   ;5,8   
23;Maine;1997;09;971 845   ;654 350   ;67,3   ;622 265   ;64,0   ;32 085   ;4,9   
24;Maryland;1997;09;3 895 695   ;2 768 996   ;71,1   ;2 632 812   ;67,6   ;136 184   ;4,9   
25;Massachusetts;1997;09;4 828 076   ;3 316 163   ;68,7   ;3 190 502   ;66,1   ;125 661   ;3,8   
26;Michigan;1997;09;7 410 078   ;4 974 171   ;67,1   ;4 768 260   ;64,3   ;205 911   ;4,1   
27;Minnesota;1997;09;3 593 710   ;2 690 360   ;74,9   ;2 605 980   ;72,5   ;84 380   ;3,1   
28;Mississippi;1997;09;2 051 476   ;1 275 551   ;62,2   ;1 202 015   ;58,6   ;73 536   ;5,8   
29;Missouri;1997;09;4 140 085   ;2 934 800   ;70,9   ;2 807 969   ;67,8   ;126 831   ;4,3   
30;Montana;1997;09;674 863   ;454 100   ;67,3   ;429 783   ;63,7   ;24 317   ;5,4   
31;Nebraska;1997;09;1 259 669   ;922 819   ;73,3   ;900 257   ;71,5   ;22 562   ;2,4   
32;Nevada;1997;09;1 368 082   ;947 759   ;69,3   ;906 793   ;66,3   ;40 966   ;4,3   
33;New Hampshire;1997;09;910 902   ;652 407   ;71,6   ;631 701   ;69,3   ;20 706   ;3,2   
34;New Jersey;1997;09;6 313 576   ;4 264 517   ;67,5   ;4 048 555   ;64,1   ;215 962   ;5,1   
35;New Mexico;1997;09;1 303 738   ;826 472   ;63,4   ;776 612   ;59,6   ;49 860   ;6,0   
36;New York;1997;09;14 309 522   ;9 056 630   ;63,3   ;8 481 537   ;59,3   ;575 093   ;6,3   
51000;New York city;1997;09;6 028 391   ;3 525 813   ;58,5   ;3 203 320   ;53,1   ;322 493   ;9,1   
37;North Carolina;1997;09;5 854 299   ;3 987 150   ;68,1   ;3 841 023   ;65,6   ;146 127   ;3,7   
38;North Dakota;1997;09;486 694   ;351 146   ;72,1   ;342 105   ;70,3   ;9 041   ;2,6   
39;Ohio;1997;09;8 553 432   ;5 706 454   ;66,7   ;5 453 785   ;63,8   ;252 669   ;4,4   
40;Oklahoma;1997;09;2 514 557   ;1 614 998   ;64,2   ;1 549 786   ;61,6   ;65 212   ;4,0   
41;Oregon;1997;09;2 553 156   ;1 760 545   ;69,0   ;1 663 401   ;65,2   ;97 144   ;5,5   
42;Pennsylvania;1997;09;9 423 732   ;6 067 003   ;64,4   ;5 764 399   ;61,2   ;302 604   ;5,0   
44;Rhode Island;1997;09;795 408   ;530 952   ;66,8   ;503 907   ;63,4   ;27 045   ;5,1   
45;South Carolina;1997;09;2 907 951   ;1 911 498   ;65,7   ;1 833 544   ;63,1   ;77 954   ;4,1   
46;South Dakota;1997;09;549 261   ;394 906   ;71,9   ;383 486   ;69,8   ;11 420   ;2,9   
47;Tennessee;1997;09;4 232 342   ;2 790 881   ;65,9   ;2 646 758   ;62,5   ;144 123   ;5,2   
48;Texas;1997;09;14 411 926   ;9 961 428   ;69,1   ;9 452 472   ;65,6   ;508 956   ;5,1   
49;Utah;1997;09;1 498 703   ;1 076 377   ;71,8   ;1 042 111   ;69,5   ;34 266   ;3,2   
50;Vermont;1997;09;460 266   ;329 744   ;71,6   ;317 345   ;68,9   ;12 399   ;3,8   
51;Virginia;1997;09;5 129 871   ;3 450 558   ;67,3   ;3 332 788   ;65,0   ;117 770   ;3,4   
53;Washington;1997;09;4 290 618   ;3 006 928   ;70,1   ;2 865 173   ;66,8   ;141 755   ;4,7   
54;West Virginia;1997;09;1 436 513   ;795 915   ;55,4   ;742 899   ;51,7   ;53 016   ;6,7   
55;Wisconsin;1997;09;3 993 360   ;2 984 858   ;74,7   ;2 880 892   ;72,1   ;103 966   ;3,5   
56;Wyoming;1997;09;365 998   ;253 626   ;69,3   ;241 985   ;66,1   ;11 641   ;4,6   
01;Alabama;1997;10;3 320 396   ;2 141 370   ;64,5   ;2 038 966   ;61,4   ;102 404   ;4,8   
02;Alaska;1997;10;424 190   ;313 952   ;74,0   ;292 425   ;68,9   ;21 527   ;6,9   
04;Arizona;1997;10;3 616 676   ;2 323 905   ;64,3   ;2 223 437   ;61,5   ;100 468   ;4,3   
05;Arkansas;1997;10;1 969 707   ;1 240 054   ;63,0   ;1 175 154   ;59,7   ;64 900   ;5,2   
06;California;1997;10;23 960 604   ;15 904 891   ;66,4   ;14 932 740   ;62,3   ;972 151   ;6,1   
037;Los Angeles County;1997;10;6 783 045   ;4 453 612   ;65,7   ;4 167 733   ;61,4   ;285 879   ;6,4   
08;Colorado;1997;10;3 063 885   ;2 250 178   ;73,4   ;2 174 943   ;71,0   ;75 235   ;3,3   
09;Connecticut;1997;10;2 569 529   ;1 747 359   ;68,0   ;1 670 072   ;65,0   ;77 287   ;4,4   
10;Delaware;1997;10;576 150   ;387 850   ;67,3   ;373 745   ;64,9   ;14 105   ;3,6   
11;District of Columbia;1997;10;450 367   ;283 730   ;63,0   ;259 808   ;57,7   ;23 922   ;8,4   
12;Florida;1997;10;11 895 391   ;7 424 421   ;62,4   ;7 084 149   ;59,6   ;340 272   ;4,6   
13;Georgia;1997;10;5 767 022   ;3 995 535   ;69,3   ;3 822 894   ;66,3   ;172 641   ;4,3   
15;Hawaii;1997;10;891 329   ;600 735   ;67,4   ;563 871   ;63,3   ;36 864   ;6,1   
16;Idaho;1997;10;905 012   ;636 069   ;70,3   ;603 633   ;66,7   ;32 436   ;5,1   
17;Illinois;1997;10;9 182 398   ;6 319 902   ;68,8   ;6 021 190   ;65,6   ;298 712   ;4,7   
18;Indiana;1997;10;4 520 334   ;3 130 012   ;69,2   ;3 017 898   ;66,8   ;112 114   ;3,6   
19;Iowa;1997;10;2 206 841   ;1 597 412   ;72,4   ;1 550 276   ;70,2   ;47 136   ;3,0   
20;Kansas;1997;10;1 962 111   ;1 389 106   ;70,8   ;1 339 589   ;68,3   ;49 517   ;3,6   
21;Kentucky;1997;10;3 013 679   ;1 921 677   ;63,8   ;1 827 202   ;60,6   ;94 475   ;4,9   
22;Louisiana;1997;10;3 251 002   ;2 031 545   ;62,5   ;1 915 362   ;58,9   ;116 183   ;5,7   
23;Maine;1997;10;972 822   ;653 754   ;67,2   ;621 575   ;63,9   ;32 179   ;4,9   
24;Maryland;1997;10;3 898 519   ;2 770 602   ;71,1   ;2 634 314   ;67,6   ;136 288   ;4,9   
25;Massachusetts;1997;10;4 832 066   ;3 318 965   ;68,7   ;3 195 717   ;66,1   ;123 248   ;3,7   
26;Michigan;1997;10;7 413 778   ;4 983 040   ;67,2   ;4 776 380   ;64,4   ;206 660   ;4,1   
27;Minnesota;1997;10;3 598 396   ;2 693 139   ;74,8   ;2 610 466   ;72,5   ;82 673   ;3,1   
28;Mississippi;1997;10;2 053 578   ;1 275 907   ;62,1   ;1 203 280   ;58,6   ;72 627   ;5,7   
29;Missouri;1997;10;4 143 666   ;2 935 411   ;70,8   ;2 807 386   ;67,8   ;128 025   ;4,4   
30;Montana;1997;10;674 829   ;455 119   ;67,4   ;430 645   ;63,8   ;24 474   ;5,4   
31;Nebraska;1997;10;1 260 913   ;923 408   ;73,2   ;901 125   ;71,5   ;22 283   ;2,4   
32;Nevada;1997;10;1 373 008   ;950 290   ;69,2   ;909 008   ;66,2   ;41 282   ;4,3   
33;New Hampshire;1997;10;911 998   ;653 112   ;71,6   ;632 876   ;69,4   ;20 236   ;3,1   
34;New Jersey;1997;10;6 318 754   ;4 261 785   ;67,4   ;4 048 305   ;64,1   ;213 480   ;5,0   
35;New Mexico;1997;10;1 304 950   ;827 871   ;63,4   ;778 134   ;59,6   ;49 737   ;6,0   
36;New York;1997;10;14 320 603   ;9 056 832   ;63,2   ;8 490 506   ;59,3   ;566 326   ;6,3   
51000;New York city;1997;10;6 034 721   ;3 525 878   ;58,4   ;3 211 344   ;53,2   ;314 534   ;8,9   
37;North Carolina;1997;10;5 864 786   ;3 985 444   ;68,0   ;3 839 836   ;65,5   ;145 608   ;3,7   
38;North Dakota;1997;10;486 766   ;351 143   ;72,1   ;342 373   ;70,3   ;8 770   ;2,5   
39;Ohio;1997;10;8 557 362   ;5 710 932   ;66,7   ;5 455 965   ;63,8   ;254 967   ;4,5   
40;Oklahoma;1997;10;2 517 746   ;1 616 323   ;64,2   ;1 552 033   ;61,6   ;64 290   ;4,0   
41;Oregon;1997;10;2 556 427   ;1 764 205   ;69,0   ;1 667 291   ;65,2   ;96 914   ;5,5   
42;Pennsylvania;1997;10;9 427 342   ;6 068 139   ;64,4   ;5 771 520   ;61,2   ;296 619   ;4,9   
44;Rhode Island;1997;10;795 896   ;531 378   ;66,8   ;504 579   ;63,4   ;26 799   ;5,0   
45;South Carolina;1997;10;2 912 929   ;1 912 514   ;65,7   ;1 837 843   ;63,1   ;74 671   ;3,9   
46;South Dakota;1997;10;550 350   ;395 188   ;71,8   ;383 785   ;69,7   ;11 403   ;2,9   
47;Tennessee;1997;10;4 237 937   ;2 788 643   ;65,8   ;2 650 243   ;62,5   ;138 400   ;5,0   
48;Texas;1997;10;14 438 527   ;9 970 657   ;69,1   ;9 468 493   ;65,6   ;502 164   ;5,0   
49;Utah;1997;10;1 502 151   ;1 078 948   ;71,8   ;1 044 044   ;69,5   ;34 904   ;3,2   
50;Vermont;1997;10;460 291   ;330 348   ;71,8   ;318 032   ;69,1   ;12 316   ;3,7   
51;Virginia;1997;10;5 134 999   ;3 449 647   ;67,2   ;3 336 814   ;65,0   ;112 833   ;3,3   
53;Washington;1997;10;4 296 861   ;3 012 656   ;70,1   ;2 871 641   ;66,8   ;141 015   ;4,7   
54;West Virginia;1997;10;1 436 390   ;795 788   ;55,4   ;742 804   ;51,7   ;52 984   ;6,7   
55;Wisconsin;1997;10;3 996 816   ;2 988 193   ;74,8   ;2 885 476   ;72,2   ;102 717   ;3,4   
56;Wyoming;1997;10;366 019   ;253 753   ;69,3   ;242 191   ;66,2   ;11 562   ;4,6   
01;Alabama;1997;11;3 323 198   ;2 138 483   ;64,4   ;2 040 209   ;61,4   ;98 274   ;4,6   
02;Alaska;1997;11;425 181   ;314 216   ;73,9   ;293 089   ;68,9   ;21 127   ;6,7   
04;Arizona;1997;11;3 624 460   ;2 330 434   ;64,3   ;2 229 811   ;61,5   ;100 623   ;4,3   
05;Arkansas;1997;11;1 971 118   ;1 239 166   ;62,9   ;1 174 301   ;59,6   ;64 865   ;5,2   
06;California;1997;11;23 998 695   ;15 935 207   ;66,4   ;14 967 009   ;62,4   ;968 198   ;6,1   
037;Los Angeles County;1997;11;6 791 254   ;4 463 301   ;65,7   ;4 179 148   ;61,5   ;284 153   ;6,4   
08;Colorado;1997;11;3 069 863   ;2 258 788   ;73,6   ;2 181 944   ;71,1   ;76 844   ;3,4   
09;Connecticut;1997;11;2 569 992   ;1 744 969   ;67,9   ;1 670 810   ;65,0   ;74 159   ;4,2   
10;Delaware;1997;11;576 226   ;388 646   ;67,4   ;374 577   ;65,0   ;14 069   ;3,6   
11;District of Columbia;1997;11;450 732   ;284 856   ;63,2   ;260 398   ;57,8   ;24 458   ;8,6   
12;Florida;1997;11;11 914 746   ;7 433 797   ;62,4   ;7 094 462   ;59,5   ;339 335   ;4,6   
13;Georgia;1997;11;5 777 033   ;4 007 053   ;69,4   ;3 833 521   ;66,4   ;173 532   ;4,3   
15;Hawaii;1997;11;892 460   ;600 001   ;67,2   ;563 560   ;63,1   ;36 441   ;6,1   
16;Idaho;1997;11;906 012   ;637 155   ;70,3   ;604 543   ;66,7   ;32 612   ;5,1   
17;Illinois;1997;11;9 188 647   ;6 325 104   ;68,8   ;6 023 994   ;65,6   ;301 110   ;4,8   
18;Indiana;1997;11;4 522 902   ;3 127 725   ;69,2   ;3 017 600   ;66,7   ;110 125   ;3,5   
19;Iowa;1997;11;2 208 170   ;1 597 376   ;72,3   ;1 550 996   ;70,2   ;46 380   ;2,9   
20;Kansas;1997;11;1 964 122   ;1 391 634   ;70,9   ;1 342 316   ;68,3   ;49 318   ;3,5   
21;Kentucky;1997;11;3 016 729   ;1 920 600   ;63,7   ;1 829 343   ;60,6   ;91 257   ;4,8   
22;Louisiana;1997;11;3 252 023   ;2 033 508   ;62,5   ;1 919 269   ;59,0   ;114 239   ;5,6   
23;Maine;1997;11;972 799   ;653 234   ;67,1   ;620 911   ;63,8   ;32 323   ;4,9   
24;Maryland;1997;11;3 901 344   ;2 771 925   ;71,1   ;2 635 774   ;67,6   ;136 151   ;4,9   
25;Massachusetts;1997;11;4 835 056   ;3 321 652   ;68,7   ;3 200 702   ;66,2   ;120 950   ;3,6   
26;Michigan;1997;11;7 416 478   ;4 990 629   ;67,3   ;4 783 910   ;64,5   ;206 719   ;4,1   
27;Minnesota;1997;11;3 601 081   ;2 695 115   ;74,8   ;2 614 270   ;72,6   ;80 845   ;3,0   
28;Mississippi;1997;11;2 055 680   ;1 275 773   ;62,1   ;1 204 560   ;58,6   ;71 213   ;5,6   
29;Missouri;1997;11;4 146 248   ;2 934 213   ;70,8   ;2 805 361   ;67,7   ;128 852   ;4,4   
30;Montana;1997;11;674 796   ;456 113   ;67,6   ;431 427   ;63,9   ;24 686   ;5,4   
31;Nebraska;1997;11;1 261 157   ;924 020   ;73,3   ;901 949   ;71,5   ;22 071   ;2,4   
32;Nevada;1997;11;1 377 933   ;952 674   ;69,1   ;910 913   ;66,1   ;41 761   ;4,4   
33;New Hampshire;1997;11;913 094   ;653 903   ;71,6   ;634 116   ;69,4   ;19 787   ;3,0   
34;New Jersey;1997;11;6 322 932   ;4 259 393   ;67,4   ;4 047 401   ;64,0   ;211 992   ;5,0   
35;New Mexico;1997;11;1 306 162   ;829 298   ;63,5   ;779 442   ;59,7   ;49 856   ;6,0   
36;New York;1997;11;14 328 684   ;9 055 815   ;63,2   ;8 497 555   ;59,3   ;558 260   ;6,2   
51000;New York city;1997;11;6 040 251   ;3 526 812   ;58,4   ;3 218 484   ;53,3   ;308 328   ;8,7   
37;North Carolina;1997;11;5 874 273   ;3 984 071   ;67,8   ;3 838 038   ;65,3   ;146 033   ;3,7   
38;North Dakota;1997;11;486 838   ;351 271   ;72,2   ;342 567   ;70,4   ;8 704   ;2,5   
39;Ohio;1997;11;8 560 291   ;5 711 966   ;66,7   ;5 456 103   ;63,7   ;255 863   ;4,5   
40;Oklahoma;1997;11;2 519 935   ;1 617 795   ;64,2   ;1 554 185   ;61,7   ;63 610   ;3,9   
41;Oregon;1997;11;2 559 697   ;1 766 904   ;69,0   ;1 670 359   ;65,3   ;96 545   ;5,5   
42;Pennsylvania;1997;11;9 428 952   ;6 068 567   ;64,4   ;5 776 721   ;61,3   ;291 846   ;4,8   
44;Rhode Island;1997;11;796 385   ;531 562   ;66,7   ;505 051   ;63,4   ;26 511   ;5,0   
45;South Carolina;1997;11;2 916 907   ;1 914 019   ;65,6   ;1 842 000   ;63,1   ;72 019   ;3,8   
46;South Dakota;1997;11;550 439   ;395 546   ;71,9   ;384 148   ;69,8   ;11 398   ;2,9   
47;Tennessee;1997;11;4 242 532   ;2 785 986   ;65,7   ;2 653 808   ;62,6   ;132 178   ;4,7   
48;Texas;1997;11;14 463 129   ;9 979 329   ;69,0   ;9 483 181   ;65,6   ;496 148   ;5,0   
49;Utah;1997;11;1 504 600   ;1 081 612   ;71,9   ;1 045 911   ;69,5   ;35 701   ;3,3   
50;Vermont;1997;11;460 315   ;330 814   ;71,9   ;318 573   ;69,2   ;12 241   ;3,7   
51;Virginia;1997;11;5 139 126   ;3 449 112   ;67,1   ;3 339 881   ;65,0   ;109 231   ;3,2   
53;Washington;1997;11;4 304 104   ;3 017 283   ;70,1   ;2 876 527   ;66,8   ;140 756   ;4,7   
54;West Virginia;1997;11;1 436 266   ;795 570   ;55,4   ;742 533   ;51,7   ;53 037   ;6,7   
55;Wisconsin;1997;11;3 999 271   ;2 989 082   ;74,7   ;2 887 950   ;72,2   ;101 132   ;3,4   
56;Wyoming;1997;11;366 041   ;253 975   ;69,4   ;242 431   ;66,2   ;11 544   ;4,5   
01;Alabama;1997;12;3 326 000   ;2 135 370   ;64,2   ;2 041 098   ;61,4   ;94 272   ;4,4   
02;Alaska;1997;12;425 172   ;314 508   ;74,0   ;293 833   ;69,1   ;20 675   ;6,6   
04;Arizona;1997;12;3 632 244   ;2 336 897   ;64,3   ;2 236 098   ;61,6   ;100 799   ;4,3   
05;Arkansas;1997;12;1 972 530   ;1 238 516   ;62,8   ;1 173 497   ;59,5   ;65 019   ;5,2   
06;California;1997;12;24 034 787   ;15 964 672   ;66,4   ;14 999 299   ;62,4   ;965 373   ;6,0   
037;Los Angeles County;1997;12;6 798 763   ;4 473 844   ;65,8   ;4 189 792   ;61,6   ;284 052   ;6,3   
08;Colorado;1997;12;3 074 840   ;2 267 531   ;73,7   ;2 188 727   ;71,2   ;78 804   ;3,5   
09;Connecticut;1997;12;2 570 455   ;1 742 967   ;67,8   ;1 671 564   ;65,0   ;71 403   ;4,1   
10;Delaware;1997;12;577 302   ;389 657   ;67,5   ;375 452   ;65,0   ;14 205   ;3,6   
11;District of Columbia;1997;12;451 098   ;286 298   ;63,5   ;261 336   ;57,9   ;24 962   ;8,7   
12;Florida;1997;12;11 934 101   ;7 443 445   ;62,4   ;7 104 623   ;59,5   ;338 822   ;4,6   
13;Georgia;1997;12;5 787 044   ;4 018 149   ;69,4   ;3 843 367   ;66,4   ;174 782   ;4,3   
15;Hawaii;1997;12;892 591   ;599 374   ;67,1   ;563 297   ;63,1   ;36 077   ;6,0   
16;Idaho;1997;12;908 012   ;638 733   ;70,3   ;605 906   ;66,7   ;32 827   ;5,1   
17;Illinois;1997;12;9 193 896   ;6 326 650   ;68,8   ;6 026 305   ;65,5   ;300 345   ;4,7   
18;Indiana;1997;12;4 524 469   ;3 124 719   ;69,1   ;3 017 732   ;66,7   ;106 987   ;3,4   
19;Iowa;1997;12;2 208 498   ;1 597 743   ;72,3   ;1 552 184   ;70,3   ;45 559   ;2,9   
20;Kansas;1997;12;1 965 134   ;1 394 473   ;71,0   ;1 345 329   ;68,5   ;49 144   ;3,5   
21;Kentucky;1997;12;3 018 779   ;1 919 844   ;63,6   ;1 831 325   ;60,7   ;88 519   ;4,6   
22;Louisiana;1997;12;3 254 044   ;2 035 309   ;62,5   ;1 922 385   ;59,1   ;112 924   ;5,5   
23;Maine;1997;12;972 776   ;652 690   ;67,1   ;620 451   ;63,8   ;32 239   ;4,9   
24;Maryland;1997;12;3 903 169   ;2 772 177   ;71,0   ;2 636 839   ;67,6   ;135 338   ;4,9   
25;Massachusetts;1997;12;4 837 046   ;3 324 248   ;68,7   ;3 205 447   ;66,3   ;118 801   ;3,6   
26;Michigan;1997;12;7 418 177   ;4 995 855   ;67,3   ;4 791 150   ;64,6   ;204 705   ;4,1   
27;Minnesota;1997;12;3 604 766   ;2 696 571   ;74,8   ;2 617 785   ;72,6   ;78 786   ;2,9   
28;Mississippi;1997;12;2 056 782   ;1 275 338   ;62,0   ;1 205 652   ;58,6   ;69 686   ;5,5   
29;Missouri;1997;12;4 148 829   ;2 931 695   ;70,7   ;2 802 288   ;67,5   ;129 407   ;4,4   
30;Montana;1997;12;674 762   ;456 939   ;67,7   ;432 034   ;64,0   ;24 905   ;5,5   
31;Nebraska;1997;12;1 262 401   ;924 696   ;73,2   ;902 741   ;71,5   ;21 955   ;2,4   
32;Nevada;1997;12;1 382 859   ;955 125   ;69,1   ;912 815   ;66,0   ;42 310   ;4,4   
33;New Hampshire;1997;12;914 189   ;654 833   ;71,6   ;635 463   ;69,5   ;19 370   ;3,0   
34;New Jersey;1997;12;6 327 111   ;4 257 580   ;67,3   ;4 046 148   ;63,9   ;211 432   ;5,0   
35;New Mexico;1997;12;1 308 375   ;830 732   ;63,5   ;780 594   ;59,7   ;50 138   ;6,0   
36;New York;1997;12;14 335 765   ;9 054 800   ;63,2   ;8 503 839   ;59,3   ;550 961   ;6,1   
51000;New York city;1997;12;6 045 181   ;3 529 046   ;58,4   ;3 225 197   ;53,4   ;303 849   ;8,6   
37;North Carolina;1997;12;5 883 760   ;3 983 048   ;67,7   ;3 836 199   ;65,2   ;146 849   ;3,7   
38;North Dakota;1997;12;485 910   ;351 403   ;72,3   ;342 643   ;70,5   ;8 760   ;2,5   
39;Ohio;1997;12;8 561 220   ;5 709 358   ;66,7   ;5 455 242   ;63,7   ;254 116   ;4,5   
40;Oklahoma;1997;12;2 522 124   ;1 619 684   ;64,2   ;1 556 256   ;61,7   ;63 428   ;3,9   
41;Oregon;1997;12;2 562 968   ;1 768 862   ;69,0   ;1 672 600   ;65,3   ;96 262   ;5,4   
42;Pennsylvania;1997;12;9 430 562   ;6 068 441   ;64,3   ;5 780 239   ;61,3   ;288 202   ;4,7   
44;Rhode Island;1997;12;796 873   ;531 599   ;66,7   ;505 349   ;63,4   ;26 250   ;4,9   
45;South Carolina;1997;12;2 920 885   ;1 915 820   ;65,6   ;1 845 796   ;63,2   ;70 024   ;3,7   
46;South Dakota;1997;12;550 528   ;395 953   ;71,9   ;384 564   ;69,9   ;11 389   ;2,9   
47;Tennessee;1997;12;4 246 127   ;2 784 267   ;65,6   ;2 657 511   ;62,6   ;126 756   ;4,6   
48;Texas;1997;12;14 485 730   ;9 988 808   ;69,0   ;9 497 559   ;65,6   ;491 249   ;4,9   
49;Utah;1997;12;1 508 048   ;1 084 270   ;71,9   ;1 047 658   ;69,5   ;36 612   ;3,4   
50;Vermont;1997;12;461 339   ;331 170   ;71,8   ;319 032   ;69,2   ;12 138   ;3,7   
51;Virginia;1997;12;5 143 254   ;3 449 675   ;67,1   ;3 343 058   ;65,0   ;106 617   ;3,1   
53;Washington;1997;12;4 310 347   ;3 021 050   ;70,1   ;2 880 338   ;66,8   ;140 712   ;4,7   
54;West Virginia;1997;12;1 436 143   ;795 378   ;55,4   ;742 235   ;51,7   ;53 143   ;6,7   
55;Wisconsin;1997;12;4 000 727   ;2 987 383   ;74,7   ;2 888 341   ;72,2   ;99 042   ;3,3   
56;Wyoming;1997;12;366 062   ;254 313   ;69,5   ;242 745   ;66,3   ;11 568   ;4,5   
01;Alabama;1998;01;3 328 802   ;2 133 420   ;64,1   ;2 042 148   ;61,3   ;91 272   ;4,3   
02;Alaska;1998;01;425 164   ;314 832   ;74,0   ;294 566   ;69,3   ;20 266   ;6,4   
04;Arizona;1998;01;3 639 028   ;2 343 427   ;64,4   ;2 242 565   ;61,6   ;100 862   ;4,3   
05;Arkansas;1998;01;1 973 942   ;1 238 166   ;62,7   ;1 172 904   ;59,4   ;65 262   ;5,3   
06;California;1998;01;24 070 878   ;15 993 559   ;66,4   ;15 030 487   ;62,4   ;963 072   ;6,0   
037;Los Angeles County;1998;01;6 806 372   ;4 485 363   ;65,9   ;4 199 974   ;61,7   ;285 389   ;6,4   
08;Colorado;1998;01;3 079 818   ;2 276 334   ;73,9   ;2 195 479   ;71,3   ;80 855   ;3,6   
09;Connecticut;1998;01;2 570 918   ;1 741 417   ;67,7   ;1 672 492   ;65,1   ;68 925   ;4,0   
10;Delaware;1998;01;578 379   ;390 796   ;67,6   ;376 341   ;65,1   ;14 455   ;3,7   
11;District of Columbia;1998;01;451 464   ;288 111   ;63,8   ;262 730   ;58,2   ;25 381   ;8,8   
12;Florida;1998;01;11 953 456   ;7 453 805   ;62,4   ;7 115 959   ;59,5   ;337 846   ;4,5   
13;Georgia;1998;01;5 797 055   ;4 028 131   ;69,5   ;3 852 603   ;66,5   ;175 528   ;4,4   
15;Hawaii;1998;01;892 722   ;599 041   ;67,1   ;563 177   ;63,1   ;35 864   ;6,0   
16;Idaho;1998;01;909 012   ;640 657   ;70,5   ;607 638   ;66,8   ;33 019   ;5,2   
17;Illinois;1998;01;9 200 145   ;6 324 384   ;68,7   ;6 027 860   ;65,5   ;296 524   ;4,7   
18;Indiana;1998;01;4 527 036   ;3 121 548   ;69,0   ;3 018 585   ;66,7   ;102 963   ;3,3   
19;Iowa;1998;01;2 209 826   ;1 598 175   ;72,3   ;1 553 371   ;70,3   ;44 804   ;2,8   
20;Kansas;1998;01;1 967 146   ;1 397 628   ;71,0   ;1 348 641   ;68,6   ;48 987   ;3,5   
21;Kentucky;1998;01;3 021 829   ;1 919 946   ;63,5   ;1 833 157   ;60,7   ;86 789   ;4,5   
22;Louisiana;1998;01;3 255 066   ;2 037 370   ;62,6   ;1 925 001   ;59,1   ;112 369   ;5,5   
23;Maine;1998;01;973 753   ;652 124   ;67,0   ;620 348   ;63,7   ;31 776   ;4,9   
24;Maryland;1998;01;3 905 993   ;2 770 846   ;70,9   ;2 637 223   ;67,5   ;133 623   ;4,8   
25;Massachusetts;1998;01;4 840 037   ;3 326 736   ;68,7   ;3 209 892   ;66,3   ;116 844   ;3,5   
26;Michigan;1998;01;7 420 877   ;4 998 715   ;67,4   ;4 798 405   ;64,7   ;200 310   ;4,0   
27;Minnesota;1998;01;3 607 451   ;2 698 132   ;74,8   ;2 621 429   ;72,7   ;76 703   ;2,8   
28;Mississippi;1998;01;2 058 883   ;1 274 741   ;61,9   ;1 206 359   ;58,6   ;68 382   ;5,4   
